PORT Code,SB no,SB date,Details,Current status,EGM no,ROSL,GST,Gateway,SB_Year
TUGLAKABAD ICD (INTKD6),8146066,2017/08/21,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0288012101  AHRPD2201LCH001  5509928  21 AUG 2017 12:08  AEJEA  140  1890  1580843.92  0  41102  0  41102  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  25 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R317382808  2017-8-28 0.0.0.0  HJMU2911781  400157  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXQ1ZQ
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX003  2017-08-18  285450 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134134  2017-08-29 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8146068,2017/08/21,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0288012101  AHRPD2201LCH001  5509926  21 AUG 2017 12:08  AEJEA  122  1544.6  768734.68  0  10959  0  10959  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  24 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R317382808  2017-8-28 0.0.0.0  HJMU2911781  400157  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXQ1ZQ
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX004  2017-08-18  139269 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134134  2017-08-29 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8159434,2017/08/22,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0595012647  AAACC6689ECH001  5524445  22 AUG 2017 12:08  PKKHI  777  9526  3095252.8  0  46429  0  46429  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  01 SEP 2017 00:09  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
J187200809  2017-9-8 0.0.0.0  BMOU6028286  401251  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXB1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXX-18  2017-08-12  371424 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134209  2017-08-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8160683,2017/08/22,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0595012647  AAACC6689ECH001  5525781  22 AUG 2017 12:08  PKKHI  243  2346  1269897.18  0  19048  0  19048  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  01 SEP 2017 00:09  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
J187200809  2017-9-8 0.0.0.0  BMOU6028286  401251  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXB1ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXX-18  2017-08-19  152387 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134209  2017-08-30 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8169500,2017/08/22,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0591028549  AAECB3928MCH001  5535182  22 AUG 2017 12:08  USHOU  1  271.647  252848.25  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  25 AUG 2017 00:08  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T707121409  2017-9-14 0.0.0.0  PONU1385155  401038  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    06AXXXXXXXXJ2ZR
Invoice Number Invoice Date IGST Paid(INR)
XXXXX-18  2017-08-21  45511 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  133453  2017-08-17 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8170873,2017/08/22,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
3104003254  AAACA3307KCH003  5536680  22 AUG 2017 12:08  ARBUE  1  15  90073.62  0  2262  0  2262  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  04 SEP 2017 00:09  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
J207160709  2017-9-7 0.0.0.0  TCNU3029050  401092  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    27AXXXXXXXXR1ZF
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-18  2017-08-07  19042 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  134462  2017-09-04 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8173971,2017/08/22,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0504038966  AARPK1504ACH001  5540056  22 AUG 2017 12:08  DEHAM  2  660  193947.86  0  3879  0  3879  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  24 AUG 2017 00:08  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T677920109  2017-9-1 0.0.0.0  CMAU0445325  400284  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXD1ZM
Invoice Number Invoice Date IGST Paid(INR)
XXX-02  2017-08-22  54305 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134487  2017-09-04 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8180485,2017/08/23,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0505023954  AACFL6638BCH001  5547103  23 AUG 2017 12:08  BEANR  3  150  891549.91  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  24 AUG 2017 00:08  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R267422908  2017-8-29 0.0.0.0  WHLU5156390  400214  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    06AXXXXXXXXJ1ZG
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXX177  2017-08-22  190911 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),8190870,2017/08/23,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0505000873  AOWPS6493KCH001  5558202  23 AUG 2017 12:08  MYPKG  4  3410  809907.53  0  16198  0  16198  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  26 AUG 2017 00:08  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R507320309  2017-9-3 0.0.0.0  YMLU3007152  401008  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXB1ZS
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXX017  2017-08-10  81770 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),8201692,2017/08/24,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0507042034  AALFA6988NCH001  5569861  24 AUG 2017 12:08  ILASH  633  17406.6  2535422.66  0  38031  0  38031  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  25 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
J247502908  2017-8-29 0.0.0.0  CRSU1065595  400161  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    06AXXXXXXXXC1ZF
Invoice Number Invoice Date IGST Paid(INR)
960  2017-08-22  471225 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  133789  2017-08-23 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8204016,2017/08/24,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0510085423  AHDPK8975CCH001  5572365  24 AUG 2017 12:08  LVRIX  16  148.8  36214.09  0  3220  0  3220  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  26 AUG 2017 00:08  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T987883108  2017-8-31 0.0.0.0  FSCU9016795  400271  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXK1ZW
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXX-36  2017-08-21  4344 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  N.A.  N.A.  N.A.  N.A. ",2017
TUGLAKABAD ICD (INTKD6),8216051,2017/08/24,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
AAKFN5762C  AADCA0273BCH001  5585306  24 AUG 2017 12:08  NZAKL  3  87  35214.75  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 AUG 2017 00:08  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R87120209  2017-9-2 0.0.0.0  TCNU9495631  401027  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXC1Z8
Invoice Number Invoice Date IGST Paid(INR)
XXI65  2017-08-03  3897 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INNSA1  134167  2017-08-29 00:00:00.0  INNSA1  S ",2017
TUGLAKABAD ICD (INTKD6),8216744,2017/08/24,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0591046270  ADWPT4152FCH001  5585990  24 AUG 2017 12:08  NGAPP  541  40313  7116296.93  0  111917  0  111917  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  04 SEP 2017 00:09  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R967440909  2017-9-9 0.0.0.0  TRHU2939342  401884  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXP1ZU
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXX-18  2017-08-23  1499760 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  135378  2017-09-19 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8220992,2017/08/24,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0508074321  AAGCS0053ECH003  5590629  24 AUG 2017 12:08  KEMBA  714  23222  1050935.04  0  35668  0  35668  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  28 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T657743008  2017-8-30 0.0.0.0  NYKU3374976  400579  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    07AXXXXXXXXB1ZP
Invoice Number Invoice Date IGST Paid(INR)
XXXXXX/17  2017-01-08  251223 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  134074  2017-08-28 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),8222240,2017/08/24,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0510059732  ANQPS8605JCH001  5592172  24 AUG 2017 12:08  IRBND  28  222  233800.56  0  0  0  0  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  26 AUG 2017 00:08  Y  N.A.  N.A.  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R577683008  2017-8-30 0.0.0.0  BAXU2611948  400226  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
NULL  NULL  NULL  NULL ","GSTIN    -    07AXXXXXXXXK1ZY
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXX018  2017-08-16  42581 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  140358  2017-12-08 00:00:00.0  INMUN1  ST ",2017
TUGLAKABAD ICD (INTKD6),8228343,2017/08/24,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0500075158  ADXPJ1610RCH001  5598583  24 AUG 2017 12:08  USBOS  13  138  352972.35  0  34354  0  34354  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  26 AUG 2017 00:08  Y  24432/2018  25 MAR 2018 00:03  Y ","EGM No. EGM Date Container No. Seal No. Error Message
J207823108  2017-8-31 0.0.0.0  OOCU6867324  400241  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  9464  25934/2018  2018-3-20 0.0.0.0 ","GSTIN    -    07AXXXXXXXXP3ZI
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXXX-18  2017-07-25  17522 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134796  2017-09-08 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8234289,2017/08/25,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0507001061  AAECB3928MCH001  5605058  25 AUG 2017 12:08  DKAAR  3  1170  370500  0  5250  0  5250  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  29 AUG 2017 00:08  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R1477100209  2017-9-2 0.0.0.0  SUDU1912157  401025  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
N  0  ROSL NOT CLAIMED  ROSL NOT CLAIMED ","GSTIN    -    09AXXXXXXXXC1ZH
Invoice Number Invoice Date IGST Paid(INR)
047  2017-08-21  75492 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134487  2017-09-04 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8235656,2017/08/25,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
0510064663  ADMPC7074KCH001  5606562  25 AUG 2017 12:08  ZAJNB  450  8262.5  3118443.14  0  279716  0  279716  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  01 SEP 2017 00:09  Y  21843/2017  21 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R487220809  2017-9-8 0.0.0.0  TCLU5962520  401218  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  73774  25637/2017  2017-9-20 0.0.0.0 ","GSTIN    -    07AXXXXXXXXL1ZD
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXX017  2017-06-28  240204 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INMUN1  134795  2017-09-08 00:00:00.0  INMUN1  S ",2017
TUGLAKABAD ICD (INTKD6),8239122,2017/08/25,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
AAHCC0755A  BTLPP6279BCH001  5610323  25 AUG 2017 12:08  AEJEA  78  2106  6859452.6  0  672226  0  672226  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  26 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T777562908  2017-8-29 0.0.0.0  MSKU8840543  400310  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  205784  25635/2017  2017-9-15 0.0.0.0 ","GSTIN    -    07AXXXXXXXXA1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX018  2017-08-22  342972 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  132218  2017-07-26 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),8239128,2017/08/25,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
AAHCC0755A  BTLPP6279BCH001  5610310  25 AUG 2017 12:08  AEJEA  78  2106  6859452.6  0  672226  0  672226  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  26 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T777562908  2017-8-29 0.0.0.0  MSKU8840543  400310  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  205784  25635/2017  2017-9-15 0.0.0.0 ","GSTIN    -    07AXXXXXXXXA1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX018  2017-08-22  342972 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  132218  2017-07-26 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),8239129,2017/08/25,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
AAHCC0755A  BTLPP6279BCH001  5610328  25 AUG 2017 12:08  AEJEA  78  2106  6859452.6  0  672226  0  672226  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  26 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
T777562908  2017-8-29 0.0.0.0  MSKU8840543  400310  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  205784  25635/2017  2017-9-15 0.0.0.0 ","GSTIN    -    07AXXXXXXXXA1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX018  2017-08-22  342972 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  132218  2017-07-26 00:00:00.0  INPAV1  S ",2017
TUGLAKABAD ICD (INTKD6),8241970,2017/08/25,"IEC CHA No. Job No. Job Date Port of Discharge Total Package Gross Weight (Kg) FOB(INR) Total Cess (INR) Drawback STR Total (DBK+STR) CIN NO. CIN DT. Reward Flag
AAHCC0755A  BTLPP6279BCH001  5613414  25 AUG 2017 12:08  AEJEA  115  2300  6694038.45  0  656016  0  656016  N.A.  N.A.  Click here to view item wise reward details ","Current Que LEO Date EP Copy Print Status DBK Scroll No Scroll Date EGM Integration Status
HIST  28 AUG 2017 00:08  Y  21652/2017  14 SEP 2017 00:09  Y ","EGM No. EGM Date Container No. Seal No. Error Message
R477723008  2017-8-30 0.0.0.0  MRKU2773364  400587  N.A. ","ROSL Availed Amount(INR) Scroll Number Scroll Date
Y  200821  25635/2017  2017-9-15 0.0.0.0 ","GSTIN    -    07AXXXXXXXXA1Z5
Invoice Number Invoice Date IGST Paid(INR)
XXXXXXXXXXXXX018  2017-08-23  334701 ","AWB No. Gateway Port Gateway EGM No. Gateway EGM Date Gateway Site ID Error Code
N.A.  INPAV1  132218  2017-07-26 00:00:00.0  INPAV1  S ",2017
